0.541	1	1.99131	-0.474202	-0.16695	
0.542	1	1.99131	-0.474081	-0.167476	
0.543	1	1.99131	-0.473959	-0.168002	
0.544	1	1.99131	-0.473836	-0.168528	
0.545	1	1.99131	-0.473713	-0.169054	
0.546	1	1.99131	-0.473589	-0.16958	
0.547	1	1.99131	-0.473464	-0.170106	
0.548	1	1.99131	-0.473339	-0.170631	
0.549	1	1.99131	-0.473213	-0.171156	
0.55	1	1.99131	-0.473087	-0.171681	
0.551	1	1.99131	-0.472959	-0.172206	
0.552	1	1.99131	-0.472831	-0.172731	
0.553	1	1.99131	-0.472703	-0.173256	
0.554	1	1.99131	-0.472573	-0.17378	
0.555	1	1.99131	-0.472443	-0.174304	
0.556	1	1.99131	-0.472312	-0.174829	
0.557	1	1.99131	-0.472181	-0.175353	
0.558	1	1.99131	-0.472049	-0.175876	
0.559	1	1.99131	-0.471916	-0.1764	
0.56	1	1.99131	-0.471783	-0.176923	
0.561	1	1.99131	-0.471649	-0.177447	
0.562	1	1.99131	-0.471514	-0.17797	
0.563	1	1.99131	-0.471379	-0.178493	
0.564	1	1.99131	-0.471243	-0.179015	
0.565	1	1.99131	-0.471106	-0.179538	
0.566	1	1.99131	-0.470969	-0.18006	
0.567	1	1.99131	-0.470831	-0.180583	
0.568	1	1.99131	-0.470692	-0.181105	
0.569	1	1.99131	-0.470552	-0.181627	
0.57	1	1.99131	-0.470412	-0.182148	
0.571	1	1.99131	-0.470272	-0.18267	
0.572	1	1.99131	-0.47013	-0.183191	
0.573	1	1.99131	-0.469988	-0.183712	
0.574	1	1.99131	-0.469845	-0.184233	
0.575	1	1.99131	-0.469702	-0.184754	
0.576	1	1.99131	-0.469558	-0.185275	
0.577	1	1.99131	-0.469413	-0.185795	
